#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
32;14;ON;UKE;All vehicle services & maintenance shops;SPA;Todos los talleres de servicio y mantenimiento de vehículos;;
174;31;ON;UKE;BANCO DE GALICIA;POR;Banco de Galicia;;
185;37;ON;UKE;Banco Patagonia;SPA;Banco Patagonia;;
11;135;ON;UKE;McDonald's;POR;McDonald's;;
18;208;ON;UKE;Southwestern food;POR;Culinária do sudoeste americano;;
146;213;ON;UKE;Sports complexes;POR;Complexo esportivo;;
135;162;ON;UKE;Other museums;POR;Outros museus;;
142;163;ON;UKE;Other parks & recreation areas;POR;Outros parques e áreas de recreação;;
38;117;ON;UKE;Indoor car parks;POR;Estacionamentos internos;;
107;168;ON;UKE;Other supermarkets;SPA;Otros supermercados;;
233;178;ON;UKE;Photography studios;SPA;Estudios fotográficos;;
124;47;ON;UKE;Bowling Alleys;POR;Boliche;;
14;158;ON;UKE;Other fast food;SPA;Otras comidas rápidas;;
202;183;ON;UKE;Psychiatric institutes;SPA;Institutos psiquiátricos;;
114;211;ON;UKE;Sporting goods shops;POR;Loja de artigos esportivos;;
128;116;ON;UKE;Ice skating rinks;SPA;Pistas de patinaje sobre hielo;;
160;23;ON;UKE;Banco Ciudad;POR;Banco Ciudad;;
126;63;ON;UKE;Cinemas;SPA;Cines;;
128;116;ON;UKE;Ice skating rinks;POR;Ringue de patinação no gelo;;
198;7;ON;UKE;All medical care facilities;POR;Todas as instalações médicas;;
119;160;ON;UKE;Other general merchandise;SPA;Otros comercios en general;;
92;5;ON;UKE;All consumer electronics shops;SPA;Todas las tiendas de electrodomésticos;;
141;214;ON;UKE;Sports fields;SPA;Campos deportivos;;
236;223;ON;UKE;Tailors & alteration;SPA;Tiendas de sastrería y arreglos;;
234;238;ON;UKE;Video & game rental shops;POR;Locadoras de vídeos e jogos;;
60;144;ON;UKE;Motorway rest areas;POR;Áreas de descanso de rodovias;;
222;166;ON;UKE;Others;POR;Outros;;
223;49;ON;UKE;Business facilities;POR;Instalação empresarial;;
127;99;ON;UKE;Golf courses;SPA;Campos de golf;;
197;136;ON;UKE;Medical care facilities;POR;Instalações médicas;;
170;41;ON;UKE;Banks;SPA;Bancos;;
143;174;ON;UKE;Performing arts theatres;SPA;Teatros de artes escénicas;;
209;191;ON;UKE;Residential areas;SPA;Zonas residenciales;;
129;133;ON;UKE;Marinas;POR;Doca;;
237;148;ON;UKE;Non-vehicle repair services;SPA;Tiendas de servicios de reparación excepto vehículos;;
199;89;ON;UKE;Family/general practices;POR;Consultório geral;;
136;82;ON;UKE;Drinking establishments;POR;Bares;;
16;195;ON;UKE;Sandwiches;POR;Sanduicherias;;
29;231;ON;UKE;Toyota repair facilities;POR;Oficinas Toyota;;
226;138;ON;UKE;Military facilities;POR;Instalações militares;;
221;156;ON;UKE;Other community facilities;POR;Outras instalações comunitárias;;
173;65;ON;UKE;Citibank;SPA;Citibank;;
120;128;ON;UKE;Leisure;POR;Lazer;;
181;219;ON;UKE;Supervíelle Banco;SPA;Supervíelle Banco;;
97;79;ON;UKE;Department stores;POR;Loja de departamento;;
59;92;ON;UKE;Ferry terminals;SPA;Terminales de ferry;;
90;155;ON;UKE;Other clothing shops;POR;Outra loja de roupas;;
51;164;ON;UKE;Other petrol stations;SPA;Otras estaciones de servicio;;
87;127;ON;UKE;Legacy;POR;Legacy;;
15;101;ON;UKE;Grills;SPA;Parrilladas;;
58;235;ON;UKE;Underground trains/subways;SPA;Metro;;
27;21;ON;UKE;Automobile facilities;POR;Instalações automotivas;;
104;81;ON;UKE;Disco;SPA;Disco;;
162;130;ON;UKE;Macro;SPA;Macro;;
68;151;ON;UKE;Other accommodations;POR;Outros alojamentos;;
178;35;ON;UKE;Banco Francés;POR;Banco Francés;;
95;157;ON;UKE;Other consumer electronics shops;POR;Outras lojas de eletrônicos;;
213;180;ON;UKE;Places of worship;POR;Espaço religioso;;
208;185;ON;UKE;Public toilets;SPA;Baños públicos;;
114;211;ON;UKE;Sporting goods shops;SPA;Tiendas de artículos de deporte;;
18;208;ON;UKE;Southwestern food;SPA;Comida del suroeste;;
235;215;ON;UKE;Storage;POR;Armazém;;
23;220;ON;UKE;Sushi;POR;Sushi;;
153;111;ON;UKE;HSBC;POR;HSBC;;
113;93;ON;UKE;Food/beverage/liquor shops;SPA;Tiendas de comida/bebidas/licores;;
102;76;ON;UKE;Coto;POR;Coto;;
209;191;ON;UKE;Residential areas;POR;Áreas residenciais;;
230;68;ON;UKE;Cleaning & laundry;SPA;Limpieza y lavandería;;
6;137;ON;UKE;Mexican food;SPA;Comida mexicana;;
29;231;ON;UKE;Toyota repair facilities;SPA;Talleres de reparaciones de Toyota;;
117;150;ON;UKE;Optical shops;POR;Óticas;;
135;162;ON;UKE;Other museums;SPA;Otros museos;;
222;166;ON;UKE;Others;SPA;Otros;;
204;78;ON;UKE;Dentists;POR;Dentista;;
219;165;ON;UKE;Other places of worship;POR;Outros locais de culto;;
137;173;ON;UKE;Parks & recreation areas;POR;Parques/Áreas de recreação;;
96;75;ON;UKE;Convenience stores;POR;Loja de conveniências;;
185;37;ON;UKE;Banco Patagonia;POR;Banco Patagonia;;
11;135;ON;UKE;McDonald's;SPA;McDonald's;;
39;171;ON;UKE;Outdoor car parks;POR;Estacionamentos externos;;
63;233;ON;UKE;Transportation services;POR;Serviços de transporte;;
34;22;ON;UKE;Auto parts shops;SPA;Tiendas de recambios de coches;;
88;154;ON;UKE;Other clothing shops;SPA;Otras tiendas de ropa;;
131;8;ON;UKE;All museums;SPA;Todos los museos;;
160;23;ON;UKE;Banco Ciudad;SPA;Banco Ciudad;;
115;95;ON;UKE;Furniture shops;SPA;Tiendas de muebles;;
89;202;ON;UKE;Shoe/footwear shops;POR;Loja de calçados;;
73;70;ON;UKE;Clothing shops;POR;Lojas de roupas;;
144;205;ON;UKE;Ski resorts;SPA;Estaciones de esquí;;
108;108;ON;UKE;Home improvement & hardware shops;POR;Lojas de utensílios domésticos e ferramentas;;
173;65;ON;UKE;Citibank;POR;Citibank;;
225;104;ON;UKE;Hamlets;SPA;Aldeas;;
30;236;ON;UKE;Used car dealerships;POR;Revendedoras de carros usados;;
14;158;ON;UKE;Other fast food;POR;Outras redes de fast food;;
110;204;ON;UKE;Shopping centres;SPA;Centros comerciales;;
136;82;ON;UKE;Drinking establishments;SPA;Bares;;
41;10;ON;UKE;All petrol stations;SPA;Todas las estaciones de servicio;;
122;243;ON;UKE;Zoos;POR;Zoológico;;
56;51;ON;UKE;Bus stations;POR;Estação rodoviária;;
107;168;ON;UKE;Other supermarkets;POR;Outros supermercados;;
33;58;ON;UKE;Car washes;POR;Lava-rápidos;;
76;145;ON;UKE;Muaa;SPA;Muaa;;
164;96;ON;UKE;Galicia;POR;Galicia;;
169;152;ON;UKE;Other ATMs;SPA;Otros cajeros automáticos;;
145;212;ON;UKE;Sports centres;SPA;Centros deportivos;;
91;74;ON;UKE;Consumer electronics shops;SPA;Tiendas de electrodomésticos;;
109;107;ON;UKE;Home furnishings & supplies shops;SPA;Tiendas de muebles y artículos para el hogar;;
71;203;ON;UKE;Shopping;POR;Comércio;;
93;139;ON;UKE;Mobile phone retailers;SPA;Tiendas de móviles;;
131;8;ON;UKE;All museums;POR;Todos os museus;;
177;197;ON;UKE;Santander Río;SPA;Santander Río;;
148;45;ON;UKE;Boating activities & cruises;SPA;Actividades de navegación y cruceros;;
242;88;ON;UKE;Estate agents;POR;Corretor de imóveis;;
176;122;ON;UKE;Itaú;SPA;Itaú;;
105;126;ON;UKE;La Anónima;SPA;La Anónima;;
242;88;ON;UKE;Estate agents;SPA;Inmobiliarias;;
8;91;ON;UKE;Fast food;POR;Fast Food;;
165;36;ON;UKE;Banco Patagonia;POR;Banco Patagonia;;
132;199;ON;UKE;Science;POR;Ciências;;
122;243;ON;UKE;Zoos;SPA;Zoológicos;;
28;230;ON;UKE;Toyota dealerships;POR;Concessionárias Toyota;;
237;148;ON;UKE;Non-vehicle repair services;POR;Lojas de serviços de reparos não veiculares;;
1;192;ON;UKE;Restaurants;POR;Restaurantes;;
192;67;ON;UKE;Civic/community centres;SPA;Centros cívicos/comunitarios;;
64;169;ON;UKE;Other transportation;SPA;Otros transportes;;
106;217;ON;UKE;Super Vea;SPA;Supermercados Vea;;
175;33;ON;UKE;BANCO DE LA NACIÓN ARGENTINA;POR;Banco de la Nación Argentina;;
83;77;ON;UKE;Crayon;SPA;Crayon;;
132;199;ON;UKE;Science;SPA;Ciencia;;
49;206;ON;UKE;Sol;SPA;Sol;;
