#genre_id;genre_is_brand;gen_0;gen_1;gen_2;genre_level;name;genre_type;org_code;sub_category;chain_id;cuisine_id;building_type;three;lang;filename
518;Y;6;1;21;2;Permata Bank;null;3578;0;3650;0;0;0;;
519;Y;6;1;22;2;Bank Victoria;null;3578;0;3652;0;0;0;;
520;Y;6;1;23;2;Panin Bank;null;3578;0;3656;0;0;0;;
521;Y;6;1;24;2;Maybank;null;3578;0;3657;0;0;0;;
522;Y;6;1;25;2;Commonwealth Bank;null;3578;0;4467;0;0;0;;
523;Y;6;1;26;2;DBS;null;3578;0;6258;0;0;0;;
524;Y;6;1;27;2;POSB;null;3578;0;6918;0;0;0;;
525;Y;6;1;28;2;DBS;null;3578;0;6919;0;0;0;;
525;Y;6;1;28;2;UOB;null;3578;0;6919;0;0;0;;
526;Y;6;1;29;2;OCBC;null;3578;0;6920;0;0;0;;
527;Y;6;1;30;2;BAAC;null;3578;0;6945;0;0;0;;
528;Y;6;1;31;2;BANK ARTHA GRAHA;null;3578;0;6948;0;0;0;;
529;Y;6;1;32;2;BANK BTPN;null;3578;0;6950;0;0;0;;
530;Y;6;1;33;2;BANK DKI;null;3578;0;6951;0;0;0;;
531;Y;6;1;34;2;BANK MUAMALAT;null;3578;0;6952;0;0;0;;
532;Y;6;1;35;2;BANK OF AYUDHYA;null;3578;0;6953;0;0;0;;
533;Y;6;1;36;2;AGROBANK;null;3578;0;6954;0;0;0;;
534;Y;6;1;37;2;BANK SINAR;null;3578;0;6955;0;0;0;;
535;Y;6;1;38;2;BANK SYARIAH MANDIRI;null;3578;0;6956;0;0;0;;
536;Y;6;1;39;2;BANK WINDU;null;3578;0;6957;0;0;0;;
537;Y;6;1;40;2;CIMB THAI;null;3578;0;6967;0;0;0;;
538;Y;6;1;41;2;G H BANK;null;3578;0;6975;0;0;0;;
539;Y;6;1;42;2;Government Savings Bank;null;3578;0;6976;0;0;0;;
540;Y;6;1;43;2;KASIKORNBANK;null;3578;0;6982;0;0;0;;
541;Y;6;1;44;2;KRUNGTHAI BANK;null;3578;0;6986;0;0;0;;
542;Y;6;1;45;2;Thanachart Bank;null;3578;0;7015;0;0;0;;
543;Y;6;1;46;2;TMB BANK;null;3578;0;7017;0;0;0;;
544;Y;6;1;47;2;Philippine National Bank;null;3578;0;7058;0;0;0;;
545;Y;6;1;48;2;AmBank;null;3578;0;7085;0;0;0;;
546;Y;6;1;49;2;Bank Simpanan Nasional;null;3578;0;7086;0;0;0;;
547;Y;6;1;50;2;CIMB BANK;null;3578;0;7087;0;0;0;;
548;Y;6;1;51;2;Hong Leong Bank;null;3578;0;7089;0;0;0;;
549;Y;6;1;52;2;RHB BANK;null;3578;0;7092;0;0;0;;
550;Y;6;1;53;2;Al Rajhi Bank;null;3578;0;7266;0;0;0;;
551;Y;6;1;54;2;Union Bank;null;3578;0;7320;0;0;0;;
552;Y;6;1;55;2;ABBank;null;3578;0;7388;0;0;0;;
553;Y;6;1;56;2;ACB;null;3578;0;7389;0;0;0;;
554;Y;6;1;57;2;AgriBank;null;3578;0;7390;0;0;0;;
555;Y;6;1;58;2;BIDV;null;3578;0;7391;0;0;0;;
556;Y;6;1;59;2;DongA Bank;null;3578;0;7393;0;0;0;;
557;Y;6;1;60;2;EximBank;null;3578;0;7394;0;0;0;;
558;Y;6;1;61;2;HDBank;null;3578;0;7400;0;0;0;;
559;Y;6;1;62;2;Maritime Bank;null;3578;0;7405;0;0;0;;
560;Y;6;1;63;2;MB;null;3578;0;7406;0;0;0;;
561;Y;6;1;64;2;MHB;null;3578;0;7407;0;0;0;;
562;Y;6;1;65;2;OCEANBANK;null;3578;0;7414;0;0;0;;
563;Y;6;1;66;2;PG Bank;null;3578;0;7416;0;0;0;;
564;Y;6;1;67;2;Sacombank;null;3578;0;7418;0;0;0;;
565;Y;6;1;68;2;Saigonbank;null;3578;0;7419;0;0;0;;
566;Y;6;1;69;2;SCB;null;3578;0;7421;0;0;0;;
567;Y;6;1;70;2;SeABank;null;3578;0;7422;0;0;0;;
567;Y;6;1;70;2;Seabank;null;3578;0;7422;0;0;0;;
568;Y;6;1;71;2;SHB;null;3578;0;7423;0;0;0;;
569;Y;6;1;72;2;Techcombank;null;3578;0;7426;0;0;0;;
570;Y;6;1;73;2;VIB;null;3578;0;7432;0;0;0;;
571;Y;6;1;74;2;VietABank;null;3578;0;7433;0;0;0;;
572;Y;6;1;75;2;VietcomBank;null;3578;0;7434;0;0;0;;
572;Y;6;1;75;2;Vietcombank;null;3578;0;7434;0;0;0;;
573;Y;6;1;76;2;VietinBank;null;3578;0;7435;0;0;0;;
574;Y;6;1;77;2;VPBank;null;3578;0;7438;0;0;0;;
575;Y;6;1;78;2;Western Bank;null;3578;0;7439;0;0;0;;
576;Y;6;1;79;2;Land Bank of the Philippines;null;3578;0;7531;0;0;0;;
577;Y;6;1;80;2;Affin bank;null;3578;0;7870;0;0;0;;
578;Y;6;1;81;2;Alliance Bank;null;3578;0;7872;0;0;0;;
579;Y;6;1;82;2;Bank Islam;null;3578;0;7874;0;0;0;;
580;Y;6;1;83;2;Bank Rakyat;null;3578;0;7875;0;0;0;;
581;Y;6;1;84;2;Bank Riau Kepri;null;3578;0;7921;0;0;0;;
582;Y;6;1;85;2;Bank Sumut;null;3578;0;7922;0;0;0;;
583;Y;6;1;86;2;Bank Tabungan Negara;null;3578;0;7923;0;0;0;;
584;Y;6;1;87;2;Bank Mestika;null;3578;0;7926;0;0;0;;
585;Y;6;1;88;2;Public Bank;null;3578;0;8237;0;0;0;;
586;Y;6;1;89;2;LH Bank;null;3578;0;8569;0;0;0;;
587;Y;6;1;90;2;TISCO Bank;null;3578;0;8570;0;0;0;;
588;Y;6;1;91;2;Banco de Oro;null;3578;0;8681;0;0;0;;
589;Y;6;1;92;2;Bank of the Philippine Islands;null;3578;0;8682;0;0;0;;
590;Y;6;1;93;2;Metrobank;null;3578;0;8683;0;0;0;;
591;Y;6;1;94;2;Allied Bank;null;3578;0;8684;0;0;0;;
592;Y;6;1;95;2;China Bank;null;3578;0;8685;0;0;0;;
593;Y;6;1;96;2;United Coconut Planters Bank;null;3578;0;8686;0;0;0;;
594;Y;6;1;97;2;Security Bank;null;3578;0;8687;0;0;0;;
595;Y;6;1;98;2;Philippine Savings Bank;null;3578;0;8688;0;0;0;;
596;Y;6;1;99;2;Bank of Commerce;null;3578;0;8689;0;0;0;;
597;Y;6;1;100;2;Asia United Bank;null;3578;0;8692;0;0;0;;
598;Y;6;1;101;2;Eastwest Unibank;null;3578;0;8693;0;0;0;;
599;Y;6;1;102;2;Planters Bank;null;3578;0;8694;0;0;0;;
600;Y;6;1;103;2;Philippine Business Bank;null;3578;0;8696;0;0;0;;
601;Y;6;1;104;2;Robinsons Bank;null;3578;0;8697;0;0;0;;
602;Y;6;1;105;2;OCBC NISP;null;3578;0;8711;0;0;0;;
603;Y;6;1;106;2;RCBC;null;3578;0;8756;0;0;0;;
604;Y;6;1;107;2;KIATNAKIN BANK;null;3578;0;9095;0;0;0;;
605;Y;6;1;108;2;Bank Jabar Banten;null;3578;0;9112;0;0;0;;
606;Y;6;1;109;2;Bank Sinarmas;null;3578;0;9285;0;0;0;;
607;Y;6;1;110;2;Bank BPD DIY;null;3578;0;21012;0;0;0;;
608;Y;6;1;111;2;Bank Jateng;null;3578;0;21013;0;0;0;;
609;Y;6;1;112;2;Bank Jatim;null;3578;0;21014;0;0;0;;
610;Y;6;1;113;2;Bank Kaltim;null;3578;0;21015;0;0;0;;
611;Y;6;1;114;2;Bank Negara Indonesia Syariah;null;3578;0;21017;0;0;0;;
612;Y;6;1;115;2;Bank Rakyat Indonesia Syariah;null;3578;0;21370;0;0;0;;
613;Y;6;1;116;2;Bank Icb Bumiputera;null;3578;0;22366;0;0;0;;
614;Y;6;1;117;2;Bank Mega Syariah;null;3578;0;22367;0;0;0;;
615;Y;6;1;118;2;Bank Pundi;null;3578;0;22368;0;0;0;;
616;Y;6;1;119;2;Bank Saudara;null;3578;0;22369;0;0;0;;
617;Y;6;1;120;2;Bank Sumselbabel;null;3578;0;22370;0;0;0;;
618;Y;6;1;121;2;ISLAMIC BANK OF THAILAND;null;3578;0;22412;0;0;0;;
619;Y;6;1;122;2;Mutiara Bank;null;3578;0;23244;0;0;0;;
620;Y;6;1;123;2;AEON;null;3578;0;23565;0;0;0;;
621;Y;6;1;124;2;Bank Kalbar;null;3578;0;24155;0;0;0;;
622;Y;6;1;125;2;MEPS ATM;null;3578;0;24808;0;0;0;;
623;Y;6;1;126;2;Development Bank of the Philippines;null;3578;0;25529;0;0;0;;
624;N;6;1;127;2;Other ATMs;null;3578;0;0;0;0;0;;
625;N;6;2;0;1;Banks;null;0;0;0;0;0;0;;
626;N;6;2;1;2;All Banks;0;0;0;0;0;0;0;;
627;Y;6;2;2;2;HSBC;null;6000;0;1106;0;0;0;;
628;Y;6;2;3;2;Citibank;null;6000;0;1165;0;0;0;;
629;Y;6;2;4;2;BNP Paribas;null;6000;0;1249;0;0;0;;
630;Y;6;2;5;2;Rabobank;null;6000;0;1364;0;0;0;;
631;Y;6;2;6;2;ANZ;null;6000;0;2493;0;0;0;;
632;Y;6;2;7;2;Chinatrust;null;6000;0;2504;0;0;0;;
633;Y;6;2;8;2;Standard Chartered;null;6000;0;2529;0;0;0;;
634;Y;6;2;9;2;WESTERN UNION;null;6000;0;3183;0;0;0;;
635;Y;6;2;10;2;Bangkok Bank;null;6000;0;3625;0;0;0;;
636;Y;6;2;11;2;Bank Rakyat Indonesia;null;6000;0;3626;0;0;0;;
637;Y;6;2;12;2;Bank Bukopin;null;6000;0;3627;0;0;0;;
638;Y;6;2;13;2;Bank Central Asia;null;6000;0;3629;0;0;0;;
639;Y;6;2;14;2;Bank Danamon;null;6000;0;3630;0;0;0;;
640;Y;6;2;15;2;Bank Ekonomi;null;6000;0;3632;0;0;0;;
641;Y;6;2;16;2;Bank Indonesia;null;6000;0;3637;0;0;0;;
642;Y;6;2;17;2;Bank Internasional Indonesia;null;6000;0;3638;0;0;0;;
643;Y;6;2;18;2;Bank Mandiri;null;6000;0;3642;0;0;0;;
644;Y;6;2;19;2;Bank Maspion;null;6000;0;3643;0;0;0;;
645;Y;6;2;20;2;Bank Mayapada;null;6000;0;3644;0;0;0;;
646;Y;6;2;21;2;Bank Mega;null;6000;0;3646;0;0;0;;
647;Y;6;2;22;2;Bank Negara Indonesia;null;6000;0;3647;0;0;0;;
648;Y;6;2;23;2;CIMB Niaga;null;6000;0;3648;0;0;0;;
649;Y;6;2;24;2;Permata Bank;null;6000;0;3650;0;0;0;;
650;Y;6;2;25;2;Bank Victoria;null;6000;0;3652;0;0;0;;
651;Y;6;2;26;2;Panin Bank;null;6000;0;3656;0;0;0;;
652;Y;6;2;27;2;Maybank;null;6000;0;3657;0;0;0;;
653;Y;6;2;28;2;Commonwealth Bank;null;6000;0;4467;0;0;0;;
654;Y;6;2;29;2;DBS;null;6000;0;6258;0;0;0;;
655;Y;6;2;30;2;POSB;null;6000;0;6918;0;0;0;;
656;Y;6;2;31;2;UOB;null;6000;0;6919;0;0;0;;
656;Y;6;2;31;2;DBS;null;6000;0;6919;0;0;0;;
657;Y;6;2;32;2;OCBC;null;6000;0;6920;0;0;0;;
658;Y;6;2;33;2;BAAC;null;6000;0;6945;0;0;0;;
659;Y;6;2;34;2;BANK ARTHA GRAHA;null;6000;0;6948;0;0;0;;
660;Y;6;2;35;2;BANK BTPN;null;6000;0;6950;0;0;0;;
661;Y;6;2;36;2;BANK DKI;null;6000;0;6951;0;0;0;;
662;Y;6;2;37;2;BANK MUAMALAT;null;6000;0;6952;0;0;0;;
663;Y;6;2;38;2;BANK OF AYUDHYA;null;6000;0;6953;0;0;0;;
664;Y;6;2;39;2;AGROBANK;null;6000;0;6954;0;0;0;;
665;Y;6;2;40;2;BANK SINAR;null;6000;0;6955;0;0;0;;
666;Y;6;2;41;2;BANK SYARIAH MANDIRI;null;6000;0;6956;0;0;0;;
667;Y;6;2;42;2;BANK WINDU;null;6000;0;6957;0;0;0;;
668;Y;6;2;43;2;CIMB THAI;null;6000;0;6967;0;0;0;;
669;Y;6;2;44;2;G H BANK;null;6000;0;6975;0;0;0;;
670;Y;6;2;45;2;Government Savings Bank;null;6000;0;6976;0;0;0;;
671;Y;6;2;46;2;KASIKORNBANK;null;6000;0;6982;0;0;0;;
672;Y;6;2;47;2;KRUNGTHAI BANK;null;6000;0;6986;0;0;0;;
673;Y;6;2;48;2;Tabung Haji;null;6000;0;6987;0;0;0;;
674;Y;6;2;49;2;Thanachart Bank;null;6000;0;7015;0;0;0;;
675;Y;6;2;50;2;TMB BANK;null;6000;0;7017;0;0;0;;
676;Y;6;2;51;2;Philippine National Bank;null;6000;0;7058;0;0;0;;
677;Y;6;2;52;2;AmBank;null;6000;0;7085;0;0;0;;
678;Y;6;2;53;2;Bank Simpanan Nasional;null;6000;0;7086;0;0;0;;
679;Y;6;2;54;2;CIMB BANK;null;6000;0;7087;0;0;0;;
680;Y;6;2;55;2;Hong Leong Bank;null;6000;0;7089;0;0;0;;
681;Y;6;2;56;2;RHB BANK;null;6000;0;7092;0;0;0;;
682;Y;6;2;57;2;Union Bank;null;6000;0;7320;0;0;0;;
683;Y;6;2;58;2;ABBank;null;6000;0;7388;0;0;0;;
684;Y;6;2;59;2;ACB;null;6000;0;7389;0;0;0;;
685;Y;6;2;60;2;AgriBank;null;6000;0;7390;0;0;0;;
686;Y;6;2;61;2;BIDV;null;6000;0;7391;0;0;0;;
687;Y;6;2;62;2;DongA Bank;null;6000;0;7393;0;0;0;;
688;Y;6;2;63;2;EximBank;null;6000;0;7394;0;0;0;;
689;Y;6;2;64;2;HDBank;null;6000;0;7400;0;0;0;;
690;Y;6;2;65;2;IVB;null;6000;0;7402;0;0;0;;
691;Y;6;2;66;2;LienVietPostBank;null;6000;0;7404;0;0;0;;
692;Y;6;2;67;2;Maritime Bank;null;6000;0;7405;0;0;0;;
693;Y;6;2;68;2;MB;null;6000;0;7406;0;0;0;;
694;Y;6;2;69;2;MHB;null;6000;0;7407;0;0;0;;
695;Y;6;2;70;2;NASBank;null;6000;0;7411;0;0;0;;
696;Y;6;2;71;2;National Citizen Bank;null;6000;0;7412;0;0;0;;
697;Y;6;2;72;2;OCB;null;6000;0;7413;0;0;0;;
698;Y;6;2;73;2;OCEANBANK;null;6000;0;7414;0;0;0;;
699;Y;6;2;74;2;PG Bank;null;6000;0;7416;0;0;0;;
700;Y;6;2;75;2;Sacombank;null;6000;0;7418;0;0;0;;
701;Y;6;2;76;2;Saigonbank;null;6000;0;7419;0;0;0;;
702;Y;6;2;77;2;SBV;null;6000;0;7420;0;0;0;;
703;Y;6;2;78;2;SCB;null;6000;0;7421;0;0;0;;
704;Y;6;2;79;2;SeABank;null;6000;0;7422;0;0;0;;
704;Y;6;2;79;2;Seabank;null;6000;0;7422;0;0;0;;
705;Y;6;2;80;2;SHB;null;6000;0;7423;0;0;0;;
706;Y;6;2;81;2;Southern Bank;null;6000;0;7425;0;0;0;;
707;Y;6;2;82;2;Techcombank;null;6000;0;7426;0;0;0;;
708;Y;6;2;83;2;TrustBank;null;6000;0;7431;0;0;0;;
709;Y;6;2;84;2;VIB;null;6000;0;7432;0;0;0;;
710;Y;6;2;85;2;VietABank;null;6000;0;7433;0;0;0;;
711;Y;6;2;86;2;VietcomBank;null;6000;0;7434;0;0;0;;
711;Y;6;2;86;2;Vietcombank;null;6000;0;7434;0;0;0;;
712;Y;6;2;87;2;VietinBank;null;6000;0;7435;0;0;0;;
713;Y;6;2;88;2;VBSP;null;6000;0;7436;0;0;0;;
714;Y;6;2;89;2;VPBank;null;6000;0;7438;0;0;0;;
715;Y;6;2;90;2;Western Bank;null;6000;0;7439;0;0;0;;
716;Y;6;2;91;2;Land Bank of the Philippines;null;6000;0;7531;0;0;0;;
717;Y;6;2;92;2;Philippine Bank of Communications;null;6000;0;7532;0;0;0;;
718;Y;6;2;93;2;Philippine Trust Bank;null;6000;0;7533;0;0;0;;
719;Y;6;2;94;2;Affin bank;null;6000;0;7870;0;0;0;;
720;Y;6;2;95;2;Alliance Bank;null;6000;0;7872;0;0;0;;
721;Y;6;2;96;2;Bank Islam;null;6000;0;7874;0;0;0;;
722;Y;6;2;97;2;Bank Rakyat;null;6000;0;7875;0;0;0;;
723;Y;6;2;98;2;SME Bank;null;6000;0;7891;0;0;0;;
724;Y;6;2;99;2;Bank Riau Kepri;null;6000;0;7921;0;0;0;;
725;Y;6;2;100;2;Bank Sumut;null;6000;0;7922;0;0;0;;
726;Y;6;2;101;2;Bank Tabungan Negara;null;6000;0;7923;0;0;0;;
727;Y;6;2;102;2;Bank Mestika;null;6000;0;7926;0;0;0;;
728;Y;6;2;103;2;Public Bank;null;6000;0;8237;0;0;0;;
729;Y;6;2;104;2;LH Bank;null;6000;0;8569;0;0;0;;
730;Y;6;2;105;2;TISCO Bank;null;6000;0;8570;0;0;0;;
731;Y;6;2;106;2;SME;null;6000;0;8571;0;0;0;;
732;Y;6;2;107;2;Banco de Oro;null;6000;0;8681;0;0;0;;
733;Y;6;2;108;2;Bank of the Philippine Islands;null;6000;0;8682;0;0;0;;
734;Y;6;2;109;2;Metrobank;null;6000;0;8683;0;0;0;;
735;Y;6;2;110;2;Allied Bank;null;6000;0;8684;0;0;0;;
736;Y;6;2;111;2;China Bank;null;6000;0;8685;0;0;0;;
737;Y;6;2;112;2;United Coconut Planters Bank;null;6000;0;8686;0;0;0;;
738;Y;6;2;113;2;Security Bank;null;6000;0;8687;0;0;0;;
739;Y;6;2;114;2;Philippine Savings Bank;null;6000;0;8688;0;0;0;;
740;Y;6;2;115;2;Bank of Commerce;null;6000;0;8689;0;0;0;;
741;Y;6;2;116;2;Asia United Bank;null;6000;0;8692;0;0;0;;
742;Y;6;2;117;2;Eastwest Unibank;null;6000;0;8693;0;0;0;;
743;Y;6;2;118;2;Planters Bank;null;6000;0;8694;0;0;0;;
744;Y;6;2;119;2;Philippine Business Bank;null;6000;0;8696;0;0;0;;
745;Y;6;2;120;2;Robinsons Bank;null;6000;0;8697;0;0;0;;
746;Y;6;2;121;2;OCBC NISP;null;6000;0;8711;0;0;0;;
747;Y;6;2;122;2;RCBC;null;6000;0;8756;0;0;0;;
748;Y;6;2;123;2;KIATNAKIN BANK;null;6000;0;9095;0;0;0;;
749;Y;6;2;124;2;Bank Jabar Banten;null;6000;0;9112;0;0;0;;
750;Y;6;2;125;2;Bank Sinarmas;null;6000;0;9285;0;0;0;;
751;Y;6;2;126;2;DaiABank;null;6000;0;20389;0;0;0;;
752;Y;6;2;127;2;GP.Bank;null;6000;0;20390;0;0;0;;
753;Y;6;2;128;2;Kienlong Bank;null;6000;0;20391;0;0;0;;
754;Y;6;2;129;2;VDB;null;6000;0;20392;0;0;0;;
755;Y;6;2;130;2;Nam A Bank;null;6000;0;20394;0;0;0;;
756;Y;6;2;131;2;VietBank;null;6000;0;20397;0;0;0;;
757;Y;6;2;132;2;Bank BPD DIY;null;6000;0;21012;0;0;0;;
758;Y;6;2;133;2;Bank Jateng;null;6000;0;21013;0;0;0;;
759;Y;6;2;134;2;Bank Jatim;null;6000;0;21014;0;0;0;;
760;Y;6;2;135;2;QNB Kesawan;null;6000;0;21016;0;0;0;;
761;Y;6;2;136;2;Bank Negara Indonesia Syariah;null;6000;0;21017;0;0;0;;
762;Y;6;2;137;2;Bank Rakyat Indonesia Syariah;null;6000;0;21370;0;0;0;;
763;Y;6;2;138;2;Bank Icb Bumiputera;null;6000;0;22366;0;0;0;;
764;Y;6;2;139;2;Bank Mega Syariah;null;6000;0;22367;0;0;0;;
765;Y;6;2;140;2;Bank Pundi;null;6000;0;22368;0;0;0;;
766;Y;6;2;141;2;Bank Saudara;null;6000;0;22369;0;0;0;;
767;Y;6;2;142;2;Bank Sumselbabel;null;6000;0;22370;0;0;0;;
768;Y;6;2;143;2;ICBC;null;6000;0;22411;0;0;0;;
769;Y;6;2;144;2;ISLAMIC BANK OF THAILAND;null;6000;0;22412;0;0;0;;
770;Y;6;2;145;2;Mutiara Bank;null;6000;0;23244;0;0;0;;
771;Y;6;2;146;2;BANK BTPN Sinaya;null;6000;0;23245;0;0;0;;
772;Y;6;2;147;2;AEON;null;6000;0;23565;0;0;0;;
773;Y;6;2;148;2;Bank Nagari;null;6000;0;24151;0;0;0;;
774;Y;6;2;149;2;Bank NTT;null;6000;0;24152;0;0;0;;
775;Y;6;2;150;2;Bank NTB;null;6000;0;24154;0;0;0;;
776;Y;6;2;151;2;UMAY PLUS;null;6000;0;24520;0;0;0;;
777;Y;6;2;152;2;Development Bank of the Philippines;null;6000;0;25529;0;0;0;;
778;N;6;2;153;2;Other Banks;null;6000;0;0;0;0;0;;
779;N;6;3;0;1;City Halls;null;9121;0;0;0;0;0;;
780;N;6;4;0;1;Civic/Community Centres;null;7994;0;0;0;0;0;;
781;N;6;5;0;1;Community Centres;null;9211;0;0;0;0;0;;
782;N;6;6;0;1;Embassies;null;9993;0;0;0;0;0;;
783;N;6;7;0;1;Government Offices;null;9525;0;0;0;0;0;;
784;N;6;8;0;1;Hospital/Polyclinic;null;8060;0;0;0;0;0;;
785;N;6;9;0;1;Libraries;null;8231;0;0;0;0;0;;
786;N;6;10;0;1;Medical Service;null;0;0;0;0;0;0;;
787;N;6;10;1;2;All Medical Services;0;0;0;0;0;0;0;;
788;N;6;10;2;2;Family/General Practices;null;9583;23;0;0;0;0;;
789;N;6;10;3;2;Clinics & Medical Centres;null;9583;25;0;0;0;0;;
790;N;6;10;4;2;Retirement/Nursing Home;null;9583;26;0;0;0;9513;;
791;N;6;10;5;2;Psychiatric Institutes;null;9583;27;0;0;0;0;;
792;N;6;10;6;2;Other Medical Services;null;9583;0;0;0;0;9505;;
793;N;6;11;0;1;Dentists;null;9583;24;0;0;0;9579;;
794;N;6;12;0;1;Pharmacies;null;0;0;0;0;0;0;;
795;N;6;12;1;2;All Pharmacies;0;0;0;0;0;0;0;;
796;Y;6;12;2;2;Guardian;null;9565;0;1839;0;0;0;;
797;Y;6;12;3;2;BOOTS;null;9565;0;6960;0;0;0;;
798;Y;6;12;4;2;CENTURY;null;9565;0;6963;0;0;0;;
799;Y;6;12;5;2;Eu Yan Sang;null;9565;0;6973;0;0;0;;
800;Y;6;12;6;2;KIMIA FARMA;null;9565;0;6983;0;0;0;;
801;Y;6;12;7;2;Unity Healthcare;null;9565;0;6993;0;0;0;;
802;Y;6;12;8;2;WATSONS;null;9565;0;7019;0;0;0;;
803;Y;6;12;9;2;Caring Pharmacy;null;9565;0;7878;0;0;0;;
804;Y;6;12;10;2;Fascino;null;9565;0;7965;0;0;0;;
805;Y;6;12;11;2;Mercury Drug;null;9565;0;8700;0;0;0;;
806;Y;6;12;12;2;The Generics Pharmacy;null;9565;0;8701;0;0;0;;
807;Y;6;12;13;2;Rose Pharmacy;null;9565;0;8702;0;0;0;;
808;Y;6;12;14;2;South Star Drug;null;9565;0;8703;0;0;0;;
809;Y;6;12;15;2;Botika ng Bayan;null;9565;0;8704;0;0;0;;
810;Y;6;12;16;2;Apotek K-24;null;9565;0;9980;0;0;0;;
811;Y;6;12;17;2;ZTP;null;9565;0;21433;0;0;0;;
812;Y;6;12;18;2;Hockhua Tonic;null;9565;0;21615;0;0;0;;
813;Y;6;12;19;2;Generika drugstore;null;9565;0;22343;0;0;0;;
814;Y;6;12;20;2;D-Chain;null;9565;0;22407;0;0;0;;
815;N;6;12;21;2;Other Pharmacies;null;9565;0;0;0;0;0;;
816;N;6;13;0;1;Police Stations;null;9221;0;0;0;0;0;;
817;N;6;14;0;1;Post Offices;null;9530;0;0;0;0;0;;
818;N;6;15;0;1;Public Restroom;null;9589;0;0;0;0;9589;;
819;N;6;16;0;1;Residential Areas/Buildings;null;9590;0;0;0;0;0;;
820;N;6;17;0;1;Schools;null;8200;0;0;0;0;0;;
820;N;6;17;0;1;Schools;null;8211;0;0;0;0;0;;
821;N;6;18;0;1;Banquet Hall;null;0;0;0;0;0;9531;;
822;N;6;19;0;1;Fire Station;null;0;0;0;0;0;9527;;
823;N;6;20;0;1;Doctor;null;0;0;0;0;0;9580;;
824;N;6;21;0;1;Other Community;null;9596;89;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;0;0;0;0;0;9542;;
824;N;6;21;0;1;Other Community;null;7990;0;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;9596;87;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;9994;0;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;0;0;0;0;0;9543;;
824;N;6;21;0;1;Other Community;null;0;0;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;9596;88;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;0;0;0;0;0;9584;;
824;N;6;21;0;1;Other Community;null;9596;0;0;0;0;0;;
824;N;6;21;0;1;Other Community;null;0;0;0;0;0;9585;;
824;N;6;21;0;1;Other Community;null;0;0;0;0;0;9578;;
825;N;7;0;0;0;Religion;null;0;0;0;0;0;0;;
826;N;7;1;0;1;Temple/Wat;null;9992;0;0;0;3;0;;
827;N;7;2;0;1;Mosque;null;9992;0;0;0;1;0;;
828;N;7;3;0;1;Church;null;9992;0;0;0;2;0;;
829;N;7;4;0;1;Other Places of Worship;null;9591;0;0;0;0;0;;
829;N;7;4;0;1;Other Places of Worship;null;9992;0;0;0;0;0;;
830;N;8;0;0;0;Others;null;0;0;0;0;0;0;;
831;N;8;1;0;1;Business Facilities;null;0;0;0;0;0;9501;;
831;N;8;1;0;1;Business Facilities;null;0;0;0;0;0;0;;
831;N;8;1;0;1;Business Facilities;null;8699;0;0;0;0;0;;
831;N;8;1;0;1;Business Facilities;null;9991;0;0;0;0;0;;
832;N;8;1;1;2;All Business Facilities;0;0;0;0;0;0;0;;
833;Y;8;1;2;2;TOYOTA;null;5000;0;251;0;0;0;;
834;Y;8;1;3;2;Ocean Life Insurance;null;5000;0;3754;0;0;0;;
835;Y;8;1;4;2;TM;null;5000;0;7897;0;0;0;;
836;Y;8;1;5;2;TOT;null;5000;0;8575;0;0;0;;
837;Y;8;1;6;2;Meralco;null;5000;0;9085;0;0;0;;
838;Y;8;1;7;2;Muang Thai Assurance;null;5000;0;24519;0;0;0;;
839;N;8;1;8;2;Other Business Facilities;null;5000;0;0;0;0;0;;
840;N;8;2;0;1;City Centres;null;4444;0;0;0;0;0;;
841;N;8;3;0;1;Villages;null;9998;0;0;0;0;0;;
842;N;8;4;0;1;Named Intersection;null;9730;0;0;0;0;0;;
843;N;8;5;0;1;Business Services;null;0;0;0;0;0;9500;;
844;N;8;6;0;1;Cleaning & Laundry;null;0;0;0;0;0;9503;;
845;N;8;7;0;1;Funeral Director;null;0;0;0;0;0;9529;;
846;N;8;8;0;1;Hair & Beauty;null;0;0;0;0;0;9504;;
847;N;8;9;0;1;Money Transfer Service;null;0;0;0;0;0;9544;;
848;N;8;10;0;1;Removal Services;null;0;0;0;0;0;9506;;
849;N;8;11;0;1;Photography;null;0;0;0;0;0;9507;;
850;N;8;12;0;1;Estate Agent;null;0;0;0;0;0;9581;;
851;N;8;13;0;1;Repair Service;null;0;0;0;0;0;9595;;
852;N;8;14;0;1;Social Services;null;0;0;0;0;0;9514;;
853;N;8;15;0;1;Storage;null;0;0;0;0;0;9509;;
854;N;8;16;0;1;Tailor & Alteration;null;0;0;0;0;0;9510;;
855;N;8;17;0;1;Tax Service;null;0;0;0;0;0;9511;;
856;N;8;18;0;1;Telephone Service;null;0;0;0;0;0;9502;;
857;N;8;19;0;1;Utilities;null;0;0;0;0;0;9515;;
858;N;8;20;0;1;Video & Game Rental;null;0;0;0;0;0;9508;;
859;N;8;21;0;1;Waste & Sanitation;null;0;0;0;0;0;9516;;
