#genre_id;genre_is_brand;gen_0;gen_1;gen_2;genre_level;genre_type;org_code;sub_category;chain_id;cuisine_id;building_type;three
548;Y;6;1;52;2;null;3578;0;7092;0;0;0
118;Y;1;38;30;2;null;9996;0;21018;0;0;0
57;Y;1;15;32;2;null;5800;0;23814;27;0;0
100;Y;1;38;12;2;null;9996;0;7010;0;0;0
466;Y;5;13;6;2;null;9567;0;8103;0;0;0
795;Y;6;12;2;2;null;9565;0;1839;0;0;0
759;Y;6;2;135;2;null;6000;0;21016;0;0;0
764;Y;6;2;140;2;null;6000;0;22368;0;0;0
341;Y;5;4;24;2;null;9987;0;25008;0;0;0
88;N;1;38;0;1;null;0;0;0;0;0;0
10;Y;1;7;2;2;null;5800;0;7022;10;0;0
295;Y;5;2;53;2;null;9537;0;22378;0;0;0
607;Y;6;1;111;2;null;3578;0;21013;0;0;0
314;Y;5;2;72;2;null;9537;0;25535;0;0;0
442;Y;5;8;8;2;null;9986;0;23806;0;0;0
78;N;1;28;0;1;null;5800;0;0;73;0;0
671;Y;6;2;47;2;null;6000;0;6986;0;0;0
195;N;4;10;0;1;null;7013;21;0;0;0;0
294;Y;5;2;52;2;null;9537;0;22377;0;0;0
633;Y;6;2;9;2;null;6000;0;3183;0;0;0
744;Y;6;2;120;2;null;6000;0;8697;0;0;0
591;Y;6;1;95;2;null;3578;0;8685;0;0;0
101;Y;1;38;13;2;null;9996;0;7021;0;0;0
355;Y;5;5;11;2;null;9535;0;6558;0;0;0
526;Y;6;1;30;2;null;3578;0;6945;0;0;0
685;Y;6;2;61;2;null;6000;0;7391;0;0;0
843;N;8;6;0;1;null;0;0;0;0;0;9503
602;Y;6;1;106;2;null;3578;0;8756;0;0;0
823;N;6;21;0;1;null;7990;0;0;0;0;0
44;Y;1;15;19;2;null;5800;0;8089;27;0;0
256;Y;5;2;14;2;null;9537;0;4334;0;0;0
300;Y;5;2;58;2;null;9537;0;23065;0;0;0
533;Y;6;1;37;2;null;3578;0;6955;0;0;0
338;Y;5;4;21;2;null;9987;0;24327;0;0;0
437;Y;5;8;3;2;null;9986;0;6466;0;0;0
838;N;8;1;8;2;null;0;0;0;0;0;9501
208;N;4;14;0;1;null;0;0;0;0;0;9576
807;Y;6;12;14;2;null;9565;0;8703;0;0;0
287;Y;5;2;45;2;null;9537;0;22342;0;0;0
179;N;3;5;0;1;null;9999;0;0;0;0;0
126;Y;2;1;0;1;null;5511;0;250;0;0;0
461;N;5;13;1;2;0;0;0;0;0;0;0
24;N;1;14;0;1;null;5800;0;0;21;0;0
730;Y;6;2;106;2;null;6000;0;8571;0;0;0
224;N;4;17;0;1;null;0;0;0;0;0;9570
803;Y;6;12;10;2;null;9565;0;7965;0;0;0
53;Y;1;15;28;2;null;5800;0;10097;27;0;0
218;N;4;15;9;2;null;7997;73;0;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;0
645;Y;6;2;21;2;null;6000;0;3646;0;0;0
823;N;6;21;0;1;null;0;0;0;0;0;9543
545;Y;6;1;49;2;null;3578;0;7086;0;0;0
560;Y;6;1;64;2;null;3578;0;7407;0;0;0
610;Y;6;1;114;2;null;3578;0;21017;0;0;0
465;Y;5;13;5;2;null;9567;0;7883;0;0;0
245;Y;5;2;3;2;null;9537;0;4166;0;0;0
165;N;2;8;32;2;null;5540;0;0;0;0;0
451;Y;5;10;3;2;null;9988;0;6807;0;0;0
487;Y;5;15;5;2;null;9568;0;24805;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9562
834;Y;8;1;4;2;null;5000;0;7897;0;0;0
425;Y;5;7;17;2;null;5400;0;20701;0;0;0
77;N;1;27;6;2;null;5800;0;0;58;0;0
515;Y;6;1;19;2;null;3578;0;3647;0;0;0
315;N;5;2;73;2;null;9537;47;0;0;0;0
438;Y;5;8;4;2;null;9986;0;22344;0;0;0
514;Y;6;1;18;2;null;3578;0;3646;0;0;0
583;Y;6;1;87;2;null;3578;0;7926;0;0;0
260;Y;5;2;18;2;null;9537;0;4554;0;0;0
283;Y;5;2;41;2;null;9537;0;9822;0;0;0
12;Y;1;7;4;2;null;5800;0;8116;10;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9557
522;Y;6;1;26;2;null;3578;0;6258;0;0;0
660;Y;6;2;36;2;null;6000;0;6951;0;0;0
182;N;3;8;0;1;null;4013;0;0;0;0;0
224;N;4;17;0;1;null;4493;0;0;0;0;0
458;N;5;11;0;1;null;0;0;0;0;0;9546
201;N;4;12;4;2;null;5813;37;0;0;0;0
290;Y;5;2;48;2;null;9537;0;22373;0;0;0
460;N;5;13;0;1;null;0;0;0;0;0;0
138;Y;2;8;5;2;null;5540;0;158;0;0;0
343;N;5;4;26;2;null;9987;0;0;0;0;0
687;Y;6;2;63;2;null;6000;0;7394;0;0;0
141;Y;2;8;8;2;null;5540;0;995;0;0;0
506;Y;6;1;10;2;null;3578;0;3627;0;0;0
386;Y;5;5;42;2;null;9535;0;22399;0;0;0
824;N;7;0;0;0;null;0;0;0;0;0;0
303;Y;5;2;61;2;null;9537;0;23069;0;0;0
580;Y;6;1;84;2;null;3578;0;7921;0;0;0
501;Y;6;1;5;2;null;3578;0;1364;0;0;0
427;Y;5;7;19;2;null;5400;0;21763;0;0;0
818;N;6;16;0;1;null;9590;0;0;0;0;0
143;Y;2;8;10;2;null;5540;0;3677;0;0;0
170;N;2;10;3;2;null;7538;4;0;0;0;0
441;Y;5;8;7;2;null;9986;0;23804;0;0;0
690;Y;6;2;66;2;null;6000;0;7404;0;0;0
90;Y;1;38;2;2;null;9996;0;1392;0;0;0
491;N;5;17;0;1;null;0;0;0;0;0;9558
838;N;8;1;8;2;null;5000;0;0;0;0;0
220;N;4;15;11;2;null;7997;8;0;0;0;0
808;Y;6;12;15;2;null;9565;0;8704;0;0;0
819;N;6;17;0;1;null;8200;0;0;0;0;0
80;N;1;30;0;1;null;5800;0;0;76;0;0
821;N;6;19;0;1;null;0;0;0;0;0;9527
412;Y;5;7;4;2;null;5400;0;503;0;0;0
108;Y;1;38;20;2;null;9996;0;7952;0;0;0
681;Y;6;2;57;2;null;6000;0;7320;0;0;0
816;N;6;14;0;1;null;9530;0;0;0;0;0
3;N;1;2;0;1;null;5800;0;0;1;0;0
125;N;2;0;0;0;null;0;0;0;0;0;0
429;Y;5;7;21;2;null;5400;0;22408;0;0;0
757;Y;6;2;133;2;null;6000;0;21013;0;0;0
703;Y;6;2;79;2;null;6000;0;7422;0;0;0
32;Y;1;15;7;2;null;5800;0;1620;27;0;0
552;Y;6;1;56;2;null;3578;0;7389;0;0;0
39;Y;1;15;14;2;null;5800;0;7013;27;0;0
181;N;3;7;0;1;null;9717;0;0;0;0;0
784;N;6;9;0;1;null;8231;0;0;0;0;0
858;N;8;21;0;1;null;0;0;0;0;0;9516
14;Y;1;7;6;2;null;5800;0;8574;10;0;0
604;Y;6;1;108;2;null;3578;0;9112;0;0;0
724;Y;6;2;100;2;null;6000;0;7922;0;0;0
188;N;4;3;0;1;null;9517;0;0;0;0;0
767;Y;6;2;143;2;null;6000;0;22411;0;0;0
361;Y;5;5;17;2;null;9535;0;7397;0;0;0
390;Y;5;5;46;2;null;9535;0;23056;0;0;0
195;N;4;10;0;1;null;7013;0;0;0;0;0
696;Y;6;2;72;2;null;6000;0;7413;0;0;0
648;Y;6;2;24;2;null;6000;0;3650;0;0;0
541;Y;6;1;45;2;null;3578;0;7015;0;0;0
15;Y;1;7;7;2;null;5800;0;9093;10;0;0
96;Y;1;38;8;2;null;9996;0;6959;0;0;0
357;Y;5;5;13;2;null;9535;0;6965;0;0;0
395;Y;5;5;51;2;null;9535;0;23797;0;0;0
507;Y;6;1;11;2;null;3578;0;3629;0;0;0
520;Y;6;1;24;2;null;3578;0;3657;0;0;0
625;N;6;2;1;2;0;0;0;0;0;0;0
527;Y;6;1;31;2;null;3578;0;6948;0;0;0
104;Y;1;38;16;2;null;9996;0;7928;0;0;0
312;Y;5;2;70;2;null;9537;0;25532;0;0;0
481;N;5;14;0;1;null;9567;46;0;0;0;0
539;Y;6;1;43;2;null;3578;0;6982;0;0;0
282;Y;5;2;40;2;null;9537;0;9347;0;0;0
443;Y;5;8;9;2;null;9986;0;23808;0;0;0
667;Y;6;2;43;2;null;6000;0;6967;0;0;0
787;N;6;10;2;2;null;9583;23;0;0;0;0
463;Y;5;13;3;2;null;9567;0;2813;0;0;0
219;N;4;15;10;2;null;7997;76;0;0;0;0
481;N;5;14;0;1;null;0;0;0;0;0;9536
207;N;4;13;0;1;null;7947;0;0;0;0;0
275;Y;5;2;33;2;null;9537;0;8674;0;0;0
813;Y;6;12;20;2;null;9565;0;22407;0;0;0
823;N;6;21;0;1;null;0;0;0;0;0;9542
650;Y;6;2;26;2;null;6000;0;3656;0;0;0
572;Y;6;1;76;2;null;3578;0;7435;0;0;0
166;N;2;9;0;1;null;7510;0;0;0;0;0
745;Y;6;2;121;2;null;6000;0;8711;0;0;0
841;N;8;4;0;1;null;9730;0;0;0;0;0
561;Y;6;1;65;2;null;3578;0;7414;0;0;0
619;Y;6;1;123;2;null;3578;0;23565;0;0;0
105;Y;1;38;17;2;null;9996;0;7949;0;0;0
131;N;2;6;0;1;null;7522;0;0;0;0;0
84;N;1;34;0;1;null;5800;0;0;87;0;0
216;N;4;15;7;2;null;7997;7;0;0;0;0
267;Y;5;2;25;2;null;9537;0;5956;0;0;0
455;Y;5;10;7;2;null;9988;0;22340;0;0;0
476;Y;5;13;16;2;null;9567;0;23053;0;0;0
42;Y;1;15;17;2;null;5800;0;7886;27;0;0
329;Y;5;4;12;2;null;9987;0;22350;0;0;0
736;Y;6;2;112;2;null;6000;0;8686;0;0;0
781;N;6;6;0;1;null;9993;0;0;0;0;0
835;Y;8;1;5;2;null;5000;0;8575;0;0;0
345;N;5;5;1;2;0;0;0;0;0;0;0
22;N;1;12;0;1;null;5800;0;0;16;0;0
494;N;5;20;0;1;null;0;0;0;0;0;0
280;Y;5;2;38;2;null;9537;0;8679;0;0;0
823;N;6;21;0;1;null;0;0;0;0;0;0
435;N;5;8;1;2;0;0;0;0;0;0;0
202;N;4;12;5;2;null;5813;38;0;0;0;0
802;Y;6;12;9;2;null;9565;0;7878;0;0;0
208;N;4;14;0;1;null;7940;0;0;0;0;0
248;Y;5;2;6;2;null;9537;0;4217;0;0;0
575;Y;6;1;79;2;null;3578;0;7531;0;0;0
751;Y;6;2;127;2;null;6000;0;20390;0;0;0
823;N;6;21;0;1;null;9994;0;0;0;0;0
432;Y;5;7;24;2;null;5400;0;24528;0;0;0
794;N;6;12;1;2;0;0;0;0;0;0;0
279;Y;5;2;37;2;null;9537;0;8678;0;0;0
564;Y;6;1;68;2;null;3578;0;7419;0;0;0
509;Y;6;1;13;2;null;3578;0;3632;0;0;0
146;Y;2;8;13;2;null;5540;0;6946;0;0;0
596;Y;6;1;100;2;null;3578;0;8692;0;0;0
733;Y;6;2;109;2;null;6000;0;8683;0;0;0
154;Y;2;8;21;2;null;5540;0;8576;0;0;0
505;Y;6;1;9;2;null;3578;0;3626;0;0;0
27;Y;1;15;2;2;null;5800;0;1498;27;0;0
525;Y;6;1;29;2;null;3578;0;6920;0;0;0
642;Y;6;2;18;2;null;6000;0;3642;0;0;0
782;N;6;7;0;1;null;9525;0;0;0;0;0
817;N;6;15;0;1;null;9589;0;0;0;0;0
150;Y;2;8;17;2;null;5540;0;7008;0;0;0
704;Y;6;2;80;2;null;6000;0;7423;0;0;0
236;Y;5;1;9;2;null;9995;0;22401;0;0;0
276;Y;5;2;34;2;null;9537;0;8675;0;0;0
348;Y;5;5;4;2;null;9535;0;549;0;0;0
367;Y;5;5;23;2;null;9535;0;7896;0;0;0
692;Y;6;2;68;2;null;6000;0;7406;0;0;0
87;N;1;37;0;1;null;5800;0;0;103;0;0
254;Y;5;2;12;2;null;9537;0;4304;0;0;0
547;Y;6;1;51;2;null;3578;0;7089;0;0;0
628;Y;6;2;4;2;null;6000;0;1249;0;0;0
735;Y;6;2;111;2;null;6000;0;8685;0;0;0
322;Y;5;4;5;2;null;9987;0;7671;0;0;0
626;Y;6;2;2;2;null;6000;0;1106;0;0;0
629;Y;6;2;5;2;null;6000;0;1364;0;0;0
599;Y;6;1;103;2;null;3578;0;8696;0;0;0
103;Y;1;38;15;2;null;9996;0;7889;0;0;0
47;Y;1;15;22;2;null;5800;0;8098;27;0;0
232;Y;5;1;5;2;null;9995;0;9348;0;0;0
644;Y;6;2;20;2;null;6000;0;3644;0;0;0
240;Y;5;1;13;2;null;9995;0;25007;0;0;0
612;Y;6;1;116;2;null;3578;0;22366;0;0;0
281;Y;5;2;39;2;null;9537;0;8955;0;0;0
542;Y;6;1;46;2;null;3578;0;7017;0;0;0
554;Y;6;1;58;2;null;3578;0;7391;0;0;0
727;Y;6;2;103;2;null;6000;0;8237;0;0;0
454;Y;5;10;6;2;null;9988;0;20705;0;0;0
155;Y;2;8;22;2;null;5540;0;8672;0;0;0
656;Y;6;2;32;2;null;6000;0;6920;0;0;0
820;N;6;18;0;1;null;0;0;0;0;0;9531
375;Y;5;5;31;2;null;9535;0;9284;0;0;0
652;Y;6;2;28;2;null;6000;0;4467;0;0;0
419;Y;5;7;11;2;null;5400;0;7020;0;0;0
567;Y;6;1;71;2;null;3578;0;7423;0;0;0
723;Y;6;2;99;2;null;6000;0;7921;0;0;0
732;Y;6;2;108;2;null;6000;0;8682;0;0;0
588;Y;6;1;92;2;null;3578;0;8682;0;0;0
699;Y;6;2;75;2;null;6000;0;7418;0;0;0
264;Y;5;2;22;2;null;9537;0;5181;0;0;0
211;N;4;15;2;2;null;7997;11;0;0;0;0
137;Y;2;8;4;2;null;5540;0;35;0;0;0
523;Y;6;1;27;2;null;3578;0;6918;0;0;0
529;Y;6;1;33;2;null;3578;0;6951;0;0;0
117;Y;1;38;29;2;null;9996;0;10073;0;0;0
259;Y;5;2;17;2;null;9537;0;4439;0;0;0
374;Y;5;5;30;2;null;9535;0;9091;0;0;0
352;Y;5;5;8;2;null;9535;0;3846;0;0;0
157;Y;2;8;24;2;null;5540;0;9096;0;0;0
335;Y;5;4;18;2;null;9987;0;23795;0;0;0
624;N;6;2;0;1;null;0;0;0;0;0;0
586;Y;6;1;90;2;null;3578;0;8570;0;0;0
840;N;8;3;0;1;null;9998;0;0;0;0;0
134;N;2;8;1;2;0;0;0;0;0;0;0
29;Y;1;15;4;2;null;5800;0;1566;27;0;0
499;Y;6;1;3;2;null;3578;0;1165;0;0;0
403;Y;5;6;3;2;null;9545;0;8652;0;0;0
149;Y;2;8;16;2;null;5540;0;6999;0;0;0
597;Y;6;1;101;2;null;3578;0;8693;0;0;0
603;Y;6;1;107;2;null;3578;0;9095;0;0;0
205;N;4;12;8;2;null;5813;42;0;0;0;0
749;Y;6;2;125;2;null;6000;0;9285;0;0;0
223;N;4;16;0;1;null;7929;0;0;0;0;0
805;Y;6;12;12;2;null;9565;0;8701;0;0;0
79;N;1;29;0;1;null;5800;0;0;75;0;0
293;Y;5;2;51;2;null;9537;0;22376;0;0;0
585;Y;6;1;89;2;null;3578;0;8569;0;0;0
191;N;4;6;0;1;null;7992;0;0;0;0;0
225;N;4;18;0;1;null;7389;0;0;0;0;0
417;Y;5;7;9;2;null;5400;0;7002;0;0;0
706;Y;6;2;82;2;null;6000;0;7426;0;0;0
334;Y;5;4;17;2;null;9987;0;23794;0;0;0
828;N;7;4;0;1;null;9992;0;0;0;0;0
119;Y;1;38;31;2;null;9996;0;21761;0;0;0
737;Y;6;2;113;2;null;6000;0;8687;0;0;0
142;Y;2;8;9;2;null;5540;0;3662;0;0;0
222;N;4;15;13;2;null;7997;0;0;0;0;0
698;Y;6;2;74;2;null;6000;0;7416;0;0;0
342;Y;5;4;25;2;null;9987;0;25044;0;0;0
69;N;1;25;0;1;null;5800;0;0;50;0;0
301;Y;5;2;59;2;null;9537;0;23067;0;0;0
508;Y;6;1;12;2;null;3578;0;3630;0;0;0
247;Y;5;2;5;2;null;9537;0;4197;0;0;0
439;Y;5;8;5;2;null;9986;0;22403;0;0;0
712;Y;6;2;88;2;null;6000;0;7436;0;0;0
771;Y;6;2;147;2;null;6000;0;23565;0;0;0
428;Y;5;7;20;2;null;5400;0;22365;0;0;0
471;Y;5;13;11;2;null;9567;0;21742;0;0;0
553;Y;6;1;57;2;null;3578;0;7390;0;0;0
404;Y;5;6;4;2;null;9545;0;9286;0;0;0
366;Y;5;5;22;2;null;9535;0;7881;0;0;0
672;Y;6;2;48;2;null;6000;0;6987;0;0;0
58;Y;1;15;33;2;null;5800;0;25528;27;0;0
676;Y;6;2;52;2;null;6000;0;7085;0;0;0
747;Y;6;2;123;2;null;6000;0;9095;0;0;0
198;N;4;12;1;2;0;0;0;0;0;0;0
593;Y;6;1;97;2;null;3578;0;8687;0;0;0
792;N;6;11;0;1;null;9583;24;0;0;0;0
388;Y;5;5;44;2;null;9535;0;22416;0;0;0
495;N;6;0;0;0;null;0;0;0;0;0;0
729;Y;6;2;105;2;null;6000;0;8570;0;0;0
717;Y;6;2;93;2;null;6000;0;7533;0;0;0
239;Y;5;1;12;2;null;9995;0;22415;0;0;0
363;Y;5;5;19;2;null;9535;0;7684;0;0;0
680;Y;6;2;56;2;null;6000;0;7092;0;0;0
823;N;6;21;0;1;null;0;0;0;0;0;9585
408;N;5;7;0;1;null;0;0;0;0;0;0
617;Y;6;1;121;2;null;3578;0;22412;0;0;0
665;Y;6;2;41;2;null;6000;0;6956;0;0;0
349;Y;5;5;5;2;null;9535;0;558;0;0;0
754;Y;6;2;130;2;null;6000;0;20394;0;0;0
839;N;8;2;0;1;null;4444;0;0;0;0;0
213;N;4;15;4;2;null;7997;13;0;0;0;0
393;Y;5;5;49;2;null;9535;0;23592;0;0;0
81;N;1;31;0;1;null;5800;0;0;80;0;0
702;Y;6;2;78;2;null;6000;0;7421;0;0;0
195;N;4;10;0;1;null;7013;22;0;0;0;0
415;Y;5;7;7;2;null;5400;0;6970;0;0;0
446;N;5;8;12;2;null;0;0;0;0;0;9551
708;Y;6;2;84;2;null;6000;0;7432;0;0;0
164;Y;2;8;31;2;null;5540;0;23811;0;0;0
336;Y;5;4;19;2;null;9987;0;23796;0;0;0
224;N;4;17;0;1;null;7999;0;0;0;0;0
38;Y;1;15;13;2;null;5800;0;6990;27;0;0
328;Y;5;4;11;2;null;9987;0;22348;0;0;0
734;Y;6;2;110;2;null;6000;0;8684;0;0;0
450;Y;5;10;2;2;null;9988;0;2569;0;0;0
590;Y;6;1;94;2;null;3578;0;8684;0;0;0
669;Y;6;2;45;2;null;6000;0;6976;0;0;0
546;Y;6;1;50;2;null;3578;0;7087;0;0;0
135;Y;2;8;2;2;null;5540;0;8;0;0;0
365;Y;5;5;21;2;null;9535;0;7876;0;0;0
5;N;1;4;0;1;null;5800;0;0;5;0;0
