#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
829;575;ON;UKE;Others;MAY;Lain-lain;;
490;280;ON;UKE;Computer & software shops;VIE;Máy tính và phần mềm;;
227;203;ON;UKE;Bookshops;;;;
280;425;ON;UKE;Jag;MAY;Jag;;
199;187;ON;UKE;Beer gardens;;;;
604;113;ON;UKE;Bank Jabar Banten;THA;Bank Jabar Banten;TR;604
572;829;ON;UKE;VietinBank;;;;
97;221;ON;UKE;Cafe Amazon;;;;
615;159;ON;UKE;Bank Saudara;VIE;Banh sao đa ra;;
827;254;ON;UKE;Churches;VIE;Nhà thờ;;
8;426;ON;UKE;Japanese food;;;;
574;843;ON;UKE;Western Bank;THA;Western Bank;TR;574
269;385;ON;UKE;Guess;MAY;Guess;;
180;508;ON;UKE;Motorway rest areas;VIE;Trạm nghỉ chân trên xa lộ;;
567;695;ON;UKE;SHB;VIE;Ngân hàng SHB;;
507;98;ON;UKE;Bank Central Asia;;;;
408;743;ON;UKE;Supermarkets;VIE;Cửa hàng Tạp hóa;;
64;342;ON;UKE;Filipino food;VIE;Món ăn Philippin;;
704;696;ON;UKE;SHB;THA;SHB;TR;704
202;434;ON;UKE;Karaoke;THA;คาราโอเกะ;TR;202
120;274;ON;UKE;Coffee Toffee;IDN;Coffee Toffee;;
609;120;ON;UKE;Bank Kaltim;VIE;Banh ca tim;;
179;649;ON;UKE;Railway stations;MAY;Lintasan sempadan antarabangsa;;
719;43;ON;UKE;Alliance Bank;THA;Alliance Bank;TR;719
176;219;ON;UKE;Bus stations;THA;สถานีรถประจำทาง;TR;176
357;244;ON;UKE;CHEERS;;;;
437;707;ON;UKE;Singer;VIE;Xing gờ;;
84;589;ON;UKE;Pastries;VIE;Bánh pastry;;
785;486;ON;UKE;Medical service facilities;IDN;Fasilitas layanan medis;;
93;772;ON;UKE;The Coffee Bean & Tea Leaf;;;;
92;317;ON;UKE;Dunkin' Donuts;MAY;Dunkin' Donuts;;
127;794;ON;UKE;Toyota dealerships;VIE;Đại lý Toyota;;
437;707;ON;UKE;Singer;IDN;Singer;;
3;61;ON;UKE;American food;MAY;Makanan Amerika;;
698;603;ON;UKE;PG Bank;IDN;PG Bank;;
699;672;ON;UKE;Sacombank;IDN;Sacombank;;
451;306;ON;UKE;DHL;;;;
525;534;ON;UKE;OCBC;IDN;OCBC;;
292;213;ON;UKE;Buccheri;;;;
717;612;ON;UKE;Philippine Trust Bank;MAY;Philippine Trust Bank;;
90;371;ON;UKE;Gloria Jean's;THA;กลอเรียจีนส์;TR;90
199;187;ON;UKE;Beer gardens;MAY;Bar/Pub/Stube/Biergarten;;
74;616;ON;UKE;Pizza Hut;THA;พิซซ่าฮัท;TR;74
287;348;ON;UKE;FOLDED&HUNG;;;;
336;479;ON;UKE;Maxis;;;;
546;255;ON;UKE;CIMB BANK;MAY;CIMB Bank;;
95;275;ON;UKE;Coffee World;IDN;Coffee World;;
705;720;ON;UKE;Southern Bank;;;;
455;3;ON;UKE;2Go;IDN;2Go;;
177;340;ON;UKE;Ferry terminals;IDN;Stasiun kereta api;;
402;587;ON;UKE;PARKSON;;;;
851;716;ON;UKE;Social service centres;;;;
464;372;ON;UKE;GNC;;;;
589;492;ON;UKE;Metrobank;MAY;Metrobank;;
546;255;ON;UKE;CIMB BANK;THA;ธนาคารซีไอเอ็มบี;TR;546
473;469;ON;UKE;MAGNUM 4D;IDN;MAGNUM 4D;;
252;326;ON;UKE;ESPRIT;;;;
654;625;ON;UKE;POSB;IDN;POSB;;
340;848;ON;UKE;XL Center;IDN;XL Center;;
728;463;ON;UKE;LH Bank;;;;
314;501;ON;UKE;Mint;;;;
311;237;ON;UKE;Celine;VIE;Celine;;
825;760;ON;UKE;Temples/wats;MAY;Kuil/Wat;;
448;542;ON;UKE;Office supplies & services shops;THA;ร้านอุปกรณ์และบริการเกี่ยวกับสำนักงาน;TR;448
780;290;ON;UKE;Courthouses;IDN;Pengadilan;;
73;775;ON;UKE;The pizza company;THA;เดอะ พิซซ่า คอมปะนี;TR;73
435;41;ON;UKE;All home improvement & hardware shops;VIE;Tất cả các cửa hàng dụng cụ sửa chữa nhà cửa và kim khí;;
826;506;ON;UKE;Mosques;THA;มัสยิด;TR;826
184;635;ON;UKE;Public transport facilities;IDN;Fasilitas transportasi umum;;
90;371;ON;UKE;Gloria Jean's;;;;
356;205;ON;UKE;BOOTS;THA;บู๊ทส์;TR;356
191;374;ON;UKE;Golf courses;MAY;Lapangan golf;;
615;159;ON;UKE;Bank Saudara;IDN;Bank Saudara;;
3;61;ON;UKE;American food;THA;ร้านอาหารอเมริกัน;TR;3
78;715;ON;UKE;Snacks & beverages;;;;
397;83;ON;UKE;Baichak;THA;Baichak;TR;397
